CODGEO;LIBGEO;DENS;LIBDENS;PMUN13;P1;P2;P3;P4;P5;P6;P7
01281;Ornex;4;Ceintures urbaines;4276;0,0;0,0;0,0;87,9;0,0;11,8;0,3
01282;Outriaz;6;Rural à habitat dispersé;256;0,0;0,0;0,0;0,0;0,0;98,5;1,6
01283;Oyonnax;2;Centres urbains intermédiaires;22258;0,0;78,9;0,0;16,2;0,0;4,5;0,4
01284;Ozan;6;Rural à habitat dispersé;649;0,0;0,0;0,0;0,0;0,0;91,0;9,1
01285;Parcieux;4;Ceintures urbaines;1129;0,0;0,0;0,0;93,5;0,0;6,5;0,0
01286;Parves;6;Rural à habitat dispersé;370;0,0;0,0;0,0;0,0;0,0;88,8;11,2
01288;Péron;5;Bourgs ruraux;2437;0,0;0,0;0,0;0,0;65,1;28,0;6,9
01289;Péronnas;4;Ceintures urbaines;6109;0,0;39,0;0,0;49,9;0,0;9,1;2,0
01290;Pérouges;6;Rural à habitat dispersé;1206;0,0;2,1;0,0;34,2;18,7;42,5;2,5
01291;Perrex;6;Rural à habitat dispersé;789;0,0;0,0;0,0;0,0;0,0;85,9;14,1
01292;Le Petit-Abergement;7;Rural à habitat très dispersé;135;0,0;0,0;0,0;0,0;0,0;43,9;56,1
01293;Peyriat;6;Rural à habitat dispersé;176;0,0;0,0;0,0;0,0;0,0;75,8;24,2
01294;Peyrieu;6;Rural à habitat dispersé;828;0,0;0,0;0,0;0,0;0,0;91,7;8,3
01295;Peyzieux-sur-Saône;6;Rural à habitat dispersé;629;0,0;0,0;0,0;0,0;0,0;89,4;10,6
01296;Pirajoux;6;Rural à habitat dispersé;400;0,0;0,0;0,0;0,0;0,0;51,0;49,0
01297;Pizay;6;Rural à habitat dispersé;759;0,0;0,0;0,0;0,0;0,0;97,0;3,0
01298;Plagne;6;Rural à habitat dispersé;128;0,0;0,0;0,0;0,0;0,0;55,0;45,1
01299;Le Plantay;6;Rural à habitat dispersé;527;0,0;0,0;0,0;0,0;0,0;77,5;22,5
01300;Le Poizat;6;Rural à habitat dispersé;450;0,0;0,0;0,0;0,0;0,0;92,5;7,5
01301;Polliat;5;Bourgs ruraux;2424;0,0;0,0;0,0;0,0;57,0;37,3;5,7
01302;Pollieu;6;Rural à habitat dispersé;157;0,0;0,0;0,0;0,0;0,0;89,5;10,5
01303;Poncin;5;Bourgs ruraux;1686;0,0;0,0;0,0;0,0;53,1;41,7;5,2
01304;Pont-d'Ain;5;Bourgs ruraux;2734;0,0;0,0;0,0;0,0;68,1;30,4;1,6
01305;Pont-de-Vaux;5;Bourgs ruraux;2276;0,0;0,0;0,0;0,0;93,1;6,3;0,6
01306;Pont-de-Veyle;5;Bourgs ruraux;1611;0,0;0,0;0,0;0,0;92,9;6,7;0,4
01307;Port;3;Petites villes;848;0,0;0,0;95,0;0,0;0,0;5,0;0,0
01308;Pougny;5;Bourgs ruraux;815;0,0;0,0;0,0;0,0;52,3;47,1;0,7
01309;Pouillat;7;Rural à habitat très dispersé;93;0,0;0,0;0,0;0,0;0,0;25,0;75,0
01310;Prémeyzel;6;Rural à habitat dispersé;222;0,0;0,0;0,0;0,0;0,0;93,3;6,7
01311;Prémillieu;7;Rural à habitat très dispersé;45;0,0;0,0;0,0;0,0;0,0;0,0;100,0
01312;Pressiat;6;Rural à habitat dispersé;237;0,0;0,0;0,0;0,0;0,0;92,7;7,3
01313;Prévessin-Moëns;4;Ceintures urbaines;7560;0,0;1,2;0,0;91,9;0,0;6,9;0,0
01314;Priay;6;Rural à habitat dispersé;1600;0,0;0,0;0,0;0,0;36,1;59,7;4,3
01316;Pugieu;6;Rural à habitat dispersé;169;0,0;0,0;0,0;0,0;0,0;69,8;30,2
01317;Ramasse;6;Rural à habitat dispersé;288;0,0;0,0;0,0;0,0;0,0;99,1;0,9
01318;Rancé;6;Rural à habitat dispersé;685;0,0;0,0;0,0;0,0;0,0;90,7;9,3
01319;Relevant;6;Rural à habitat dispersé;471;0,0;0,0;0,0;0,0;0,0;59,9;40,1
01320;Replonges;5;Bourgs ruraux;3651;0,0;0,9;0,0;0,0;79,0;17,2;2,9
01321;Revonnas;6;Rural à habitat dispersé;912;0,0;0,0;0,0;0,0;46,8;52,5;0,8
01322;Reyrieux;4;Ceintures urbaines;4420;0,0;0,0;0,0;90,8;0,0;8,4;0,8
01323;Reyssouze;5;Bourgs ruraux;979;0,0;0,0;0,0;0,0;57,0;42,6;0,4
01325;Rignieux-le-Franc;5;Bourgs ruraux;964;0,0;0,0;0,0;0,0;62,9;28,7;8,4
01328;Romans;6;Rural à habitat dispersé;602;0,0;0,0;0,0;0,0;0,0;58,3;41,7
01329;Rossillon;6;Rural à habitat dispersé;143;0,0;0,0;0,0;0,0;0,0;83,3;16,7
01330;Ruffieu;6;Rural à habitat dispersé;193;0,0;0,0;0,0;0,0;0,0;69,2;30,8
01331;Saint-Alban;6;Rural à habitat dispersé;168;0,0;0,0;0,0;0,0;0,0;87,0;13,0
01332;Saint-André-de-Bâgé;5;Bourgs ruraux;700;0,0;0,0;0,0;0,0;64,9;35,1;0,0
01333;Saint-André-de-Corcy;5;Bourgs ruraux;2926;0,0;0,0;0,0;0,0;81,2;13,8;5,0
01334;Saint-André-d'Huiriat;6;Rural à habitat dispersé;547;0,0;0,0;0,0;0,0;0,0;77,0;23,0
01335;Saint-André-le-Bouchoux;6;Rural à habitat dispersé;354;0,0;0,0;0,0;0,0;0,0;80,2;19,8
01336;Saint-André-sur-Vieux-Jonc;6;Rural à habitat dispersé;1121;0,0;0,0;0,0;0,0;0,0;80,7;19,3
01337;Saint-Bénigne;6;Rural à habitat dispersé;1226;0,0;0,0;0,0;0,0;0,2;90,7;9,1
01338;Saint-Benoît;6;Rural à habitat dispersé;819;0,0;0,0;0,0;0,0;0,0;79,5;20,5
01339;Saint-Bernard;4;Ceintures urbaines;1406;0,0;0,0;0,0;76,8;0,0;23,2;0,0
01340;Saint-Bois;6;Rural à habitat dispersé;136;0,0;0,0;0,0;0,0;0,0;63,7;36,3
01341;Saint-Champ;6;Rural à habitat dispersé;156;0,0;0,0;0,0;0,0;0,0;86,7;13,3
01342;Sainte-Croix;6;Rural à habitat dispersé;536;0,0;0,0;0,0;0,0;0,0;74,7;25,3
01343;Saint-Cyr-sur-Menthon;6;Rural à habitat dispersé;1719;0,0;0,0;0,0;0,0;0,0;92,8;7,2
01344;Saint-Denis-lès-Bourg;2;Centres urbains intermédiaires;5505;0,0;55,6;0,0;33,9;0,0;8,3;2,2
01345;Saint-Denis-en-Bugey;4;Ceintures urbaines;2216;0,0;0,0;0,0;99,0;0,0;0,0;1,0
01346;Saint-Didier-d'Aussiat;6;Rural à habitat dispersé;893;0,0;0,0;0,0;0,0;0,0;72,4;27,7
01347;Saint-Didier-de-Formans;4;Ceintures urbaines;1818;0,0;0,0;0,0;86,6;0,0;13,3;0,1
01348;Saint-Didier-sur-Chalaronne;5;Bourgs ruraux;2783;0,0;0,0;0,0;0,0;58,0;36,2;5,8
01349;Saint-Éloi;6;Rural à habitat dispersé;444;0,0;0,0;0,0;0,0;0,0;82,5;17,5
01350;Saint-Étienne-du-Bois;6;Rural à habitat dispersé;2522;0,0;0,0;0,0;0,0;38,5;47,4;14,1
01351;Saint-Étienne-sur-Chalaronne;5;Bourgs ruraux;1501;0,0;0,0;0,0;0,0;54,6;33,4;12,0
01352;Saint-Étienne-sur-Reyssouze;6;Rural à habitat dispersé;555;0,0;0,0;0,0;0,0;0,0;64,8;35,2
01353;Sainte-Euphémie;4;Ceintures urbaines;1630;0,0;0,0;0,0;84,8;0,0;12,6;2,6
01354;Saint-Genis-Pouilly;2;Centres urbains intermédiaires;9635;0,0;69,2;0,0;27,0;0,0;3,4;0,3
01355;Saint-Genis-sur-Menthon;6;Rural à habitat dispersé;466;0,0;0,0;0,0;0,0;0,0;50,4;49,6
01356;Saint-Georges-sur-Renon;6;Rural à habitat dispersé;214;0,0;0,0;0,0;0,0;0,0;84,1;15,9
01357;Saint-Germain-de-Joux;6;Rural à habitat dispersé;473;0,0;0,0;0,0;0,0;0,0;66,5;33,5
01358;Saint-Germain-les-Paroisses;6;Rural à habitat dispersé;408;0,0;0,0;0,0;0,0;0,0;68,3;31,7
01359;Saint-Germain-sur-Renon;6;Rural à habitat dispersé;230;0,0;0,0;0,0;0,0;0,0;51,0;49,0
01360;Saint-Jean-de-Gonville;4;Ceintures urbaines;1547;0,0;0,0;0,0;84,2;0,0;14,1;1,7
01361;Saint-Jean-de-Niost;5;Bourgs ruraux;1427;0,0;0,0;0,0;0,0;83,5;10,9;5,6
01362;Saint-Jean-de-Thurigneux;6;Rural à habitat dispersé;789;0,0;0,0;0,0;0,0;0,0;78,0;22,0
01363;Saint-Jean-le-Vieux;5;Bourgs ruraux;1645;0,0;0,0;0,0;0,0;75,6;22,8;1,6
01364;Saint-Jean-sur-Reyssouze;7;Rural à habitat très dispersé;733;0,0;0,0;0,0;0,0;0,0;47,2;52,8
01365;Saint-Jean-sur-Veyle;6;Rural à habitat dispersé;1076;0,0;0,0;0,0;0,0;38,4;48,0;13,6
01366;Sainte-Julie;5;Bourgs ruraux;957;0,0;0,0;0,0;0,0;57,3;35,9;6,9
01367;Saint-Julien-sur-Reyssouze;6;Rural à habitat dispersé;747;0,0;0,0;0,0;0,0;0,0;84,0;16,0
01368;Saint-Julien-sur-Veyle;6;Rural à habitat dispersé;752;0,0;0,0;0,0;0,0;0,0;90,2;9,8
01369;Saint-Just;5;Bourgs ruraux;894;0,0;0,0;0,0;0,0;77,1;17,4;5,4
01370;Saint-Laurent-sur-Saône;2;Centres urbains intermédiaires;1781;0,0;100,0;0,0;0,0;0,0;0,0;0,0
01371;Saint-Marcel;5;Bourgs ruraux;1324;0,0;0,0;0,0;0,0;93,1;0,0;6,9
01372;Saint-Martin-de-Bavel;6;Rural à habitat dispersé;427;0,0;0,0;0,0;0,0;0,0;86,0;14,0
01373;Saint-Martin-du-Frêne;5;Bourgs ruraux;1101;0,0;0,0;0,0;0,0;63,1;28,3;8,6
01374;Saint-Martin-du-Mont;6;Rural à habitat dispersé;1717;0,0;0,0;0,0;0,0;0,0;95,9;4,1
01375;Saint-Martin-le-Châtel;6;Rural à habitat dispersé;800;0,0;0,0;0,0;0,0;0,0;74,2;25,8
01376;Saint-Maurice-de-Beynost;2;Centres urbains intermédiaires;3903;0,0;73,4;0,0;22,0;0,0;3,5;1,2
01378;Saint-Maurice-de-Gourdans;5;Bourgs ruraux;2469;0,0;0,0;0,0;0,0;66,7;29,6;3,8
01379;Saint-Maurice-de-Rémens;6;Rural à habitat dispersé;734;0,0;0,0;0,0;0,0;0,0;93,3;6,7
01380;Saint-Nizier-le-Bouchoux;7;Rural à habitat très dispersé;688;0,0;0,0;0,0;0,0;0,0;35,3;64,7
01381;Saint-Nizier-le-Désert;6;Rural à habitat dispersé;894;0,0;0,0;0,0;0,0;0,0;70,8;29,2
01382;Sainte-Olive;6;Rural à habitat dispersé;294;0,0;0,0;0,0;0,0;0,0;53,3;46,7
01383;Saint-Paul-de-Varax;5;Bourgs ruraux;1475;0,0;0,0;0,0;0,0;62,6;29,1;8,3
01384;Saint-Rambert-en-Bugey;5;Bourgs ruraux;2240;0,0;0,0;0,0;0,0;72,8;12,3;14,9
01385;Saint-Rémy;5;Bourgs ruraux;976;0,0;0,0;0,0;0,0;62,0;31,4;6,6
01386;Saint-Sorlin-en-Bugey;3;Petites villes;1089;0,0;0,0;89,2;0,0;0,0;6,2;4,6
01387;Saint-Sulpice;6;Rural à habitat dispersé;194;0,0;0,0;0,0;0,0;0,0;64,3;35,7
01388;Saint-Trivier-de-Courtes;5;Bourgs ruraux;1091;0,0;0,0;0,0;0,0;52,3;28,5;19,2
01389;Saint-Trivier-sur-Moignans;5;Bourgs ruraux;1826;0,0;0,0;0,0;0,0;62,5;6,5;31,0
01390;Saint-Vulbas;6;Rural à habitat dispersé;1068;0,0;0,0;0,0;0,0;38,2;60,5;1,3
01391;Salavre;7;Rural à habitat très dispersé;290;0,0;0,0;0,0;0,0;0,0;48,9;51,2
01392;Samognat;6;Rural à habitat dispersé;677;0,0;0,0;0,0;0,0;0,0;93,9;6,1
01393;Sandrans;6;Rural à habitat dispersé;508;0,0;0,0;0,0;0,0;0,0;73,2;26,8
01396;Sault-Brénaz;6;Rural à habitat dispersé;1036;0,0;0,0;0,0;0,0;0,0;99,3;0,7
01397;Sauverny;4;Ceintures urbaines;1059;0,0;0,0;0,0;95,7;0,0;0,0;4,3
01398;Savigneux;5;Bourgs ruraux;1236;0,0;0,0;0,0;0,0;60,1;30,4;9,5
01399;Ségny;4;Ceintures urbaines;1873;0,0;0,0;0,0;73,1;0,0;26,9;0,0
01400;Seillonnaz;7;Rural à habitat très dispersé;141;0,0;0,0;0,0;0,0;0,0;38,1;61,9
01401;Sergy;4;Ceintures urbaines;2028;0,0;13,5;0,0;54,8;0,0;30,4;1,3
01402;Sermoyer;6;Rural à habitat dispersé;675;0,0;0,0;0,0;0,0;0,0;77,9;22,1
01403;Serrières-de-Briord;5;Bourgs ruraux;1294;0,0;0,0;0,0;0,0;97,7;2,2;0,2
01404;Serrières-sur-Ain;7;Rural à habitat très dispersé;125;0,0;0,0;0,0;0,0;0,0;49,6;50,4
01405;Servas;5;Bourgs ruraux;1199;0,0;0,0;0,0;0,0;67,9;22,1;10,0
01406;Servignat;7;Rural à habitat très dispersé;169;0,0;0,0;0,0;0,0;0,0;42,4;57,6
01407;Seyssel;5;Bourgs ruraux;965;0,0;0,0;0,0;0,0;71,3;27,9;0,8
01408;Simandre-sur-Suran;6;Rural à habitat dispersé;694;0,0;0,0;0,0;0,0;0,0;87,9;12,1
01409;Songieu;6;Rural à habitat dispersé;129;0,0;0,0;0,0;0,0;0,0;50,9;49,1
01410;Sonthonnax-la-Montagne;6;Rural à habitat dispersé;320;0,0;0,0;0,0;0,0;0,0;59,9;40,1
01411;Souclin;6;Rural à habitat dispersé;264;0,0;0,0;0,0;0,0;0,0;95,8;4,2
01412;Sulignat;6;Rural à habitat dispersé;557;0,0;0,0;0,0;0,0;0,0;77,0;23,0
01413;Surjoux;7;Rural à habitat très dispersé;74;0,0;0,0;0,0;0,0;0,0;0,0;100,0
01414;Sutrieu;6;Rural à habitat dispersé;223;0,0;0,0;0,0;0,0;0,0;55,6;44,4
01415;Talissieu;6;Rural à habitat dispersé;436;0,0;0,0;0,0;0,0;0,0;99,0;1,0
01416;Tenay;5;Bourgs ruraux;1067;0,0;0,0;0,0;0,0;58,8;36,2;5,0
01417;Thézillieu;6;Rural à habitat dispersé;307;0,0;0,0;0,0;0,0;0,0;54,2;45,8
01418;Thil;5;Bourgs ruraux;1021;0,0;0,0;0,0;0,0;83,2;16,4;0,4
01419;Thoiry;4;Ceintures urbaines;6006;0,0;0,0;0,0;86,5;0,0;12,4;1,2
01420;Thoissey;5;Bourgs ruraux;1630;0,0;0,0;0,0;0,0;93,0;6,8;0,2
01421;Torcieu;6;Rural à habitat dispersé;719;0,0;0,0;0,0;0,0;0,0;88,7;11,3
01422;Tossiat;5;Bourgs ruraux;1353;0,0;0,0;0,0;0,0;69,4;24,3;6,3
01423;Toussieux;4;Ceintures urbaines;810;0,0;0,0;0,0;66,3;0,0;33,7;0,0
01424;Tramoyes;5;Bourgs ruraux;1657;0,0;0,0;0,0;0,0;82,5;15,0;2,5
01425;La Tranclière;6;Rural à habitat dispersé;298;0,0;0,0;0,0;0,0;0,0;60,9;39,2
01426;Treffort-Cuisiat;6;Rural à habitat dispersé;2287;0,0;0,0;0,0;0,0;27,7;49,9;22,5
01427;Trévoux;4;Ceintures urbaines;6708;0,0;0,0;0,0;96,9;0,0;3,1;0,0
01428;Valeins;6;Rural à habitat dispersé;119;0,0;0,0;0,0;0,0;0,0;79,3;20,7
01429;Vandeins;6;Rural à habitat dispersé;671;0,0;0,0;0,0;0,0;0,0;69,8;30,2
01430;Varambon;6;Rural à habitat dispersé;527;0,0;0,0;0,0;0,0;0,0;90,8;9,2
01431;Vaux-en-Bugey;4;Ceintures urbaines;1215;0,0;0,0;0,0;63,0;0,0;36,6;0,5
01432;Verjon;6;Rural à habitat dispersé;259;0,0;0,0;0,0;0,0;0,0;87,3;12,7
01433;Vernoux;6;Rural à habitat dispersé;322;0,0;0,0;0,0;0,0;0,0;59,7;40,3
01434;Versailleux;6;Rural à habitat dispersé;375;0,0;0,0;0,0;0,0;0,0;78,6;21,4
01435;Versonnex;4;Ceintures urbaines;2157;0,0;0,0;0,0;82,8;0,0;16,3;0,9
01436;Vesancy;4;Ceintures urbaines;527;0,0;0,0;0,0;92,4;0,0;0,0;7,6
01437;Vescours;7;Rural à habitat très dispersé;234;0,0;0,0;0,0;0,0;0,0;41,7;58,3
01439;Vésines;6;Rural à habitat dispersé;99;0,0;0,0;0,0;0,0;0,0;83,2;16,9
01441;Vieu-d'Izenave;6;Rural à habitat dispersé;680;0,0;0,0;0,0;0,0;0,0;88,9;11,1
01442;Vieu;6;Rural à habitat dispersé;374;0,0;0,0;0,0;0,0;0,0;82,2;17,8
01443;Villars-les-Dombes;5;Bourgs ruraux;4449;0,0;0,0;0,0;0,0;88,9;5,8;5,3
01444;Villebois;6;Rural à habitat dispersé;1160;0,0;0,0;0,0;0,0;0,0;97,5;2,5
01445;Villemotier;6;Rural à habitat dispersé;654;0,0;0,0;0,0;0,0;0,0;51,4;48,6
01446;Villeneuve;5;Bourgs ruraux;1421;0,0;0,0;0,0;0,0;56,6;21,5;21,9
01447;Villereversure;6;Rural à habitat dispersé;1214;0,0;0,0;0,0;0,0;0,0;83,3;16,7
01448;Villes;6;Rural à habitat dispersé;351;0,0;0,0;0,0;0,0;0,0;97,9;2,1
01449;Villette-sur-Ain;5;Bourgs ruraux;681;0,0;0,0;0,0;0,0;56,8;23,1;20,2
01450;Villieu-Loyes-Mollon;4;Ceintures urbaines;3350;0,0;0,0;0,0;70,9;0,0;27,2;2,0
01451;Viriat;5;Bourgs ruraux;6258;0,0;9,9;0,0;8,9;42,0;33,9;5,3
01452;Virieu-le-Grand;6;Rural à habitat dispersé;1108;0,0;0,0;0,0;0,0;0,0;99,6;0,4
01453;Virieu-le-Petit;6;Rural à habitat dispersé;307;0,0;0,0;0,0;0,0;0,0;52,5;47,5
01454;Virignin;5;Bourgs ruraux;997;0,0;0,0;0,0;0,0;52,0;47,3;0,7
01456;Vongnes;6;Rural à habitat dispersé;73;0,0;0,0;0,0;0,0;0,0;51,3;48,7
01457;Vonnas;5;Bourgs ruraux;2919;0,0;0,0;0,0;0,0;71,9;22,8;5,3
02001;Abbécourt;4;Ceintures urbaines;525;0,0;0,0;0,0;69,5;0,0;23,5;6,9
02002;Achery;6;Rural à habitat dispersé;620;0,0;0,0;0,0;0,0;0,0;91,2;8,8
02003;Acy;5;Bourgs ruraux;1016;0,0;0,0;0,0;0,0;78,6;15,0;6,4
02004;Agnicourt-et-Séchelles;6;Rural à habitat dispersé;196;0,0;0,0;0,0;0,0;0,0;97,1;2,9
02005;Aguilcourt;6;Rural à habitat dispersé;395;0,0;0,0;0,0;0,0;0,0;87,9;12,1
02006;Aisonville-et-Bernoville;6;Rural à habitat dispersé;265;0,0;0,0;0,0;0,0;0,0;98,9;1,1
02007;Aizelles;6;Rural à habitat dispersé;115;0,0;0,0;0,0;0,0;0,0;88,4;11,6
02008;Aizy-Jouy;6;Rural à habitat dispersé;304;0,0;0,0;0,0;0,0;0,0;81,6;18,4
02009;Alaincourt;5;Bourgs ruraux;529;0,0;0,0;0,0;0,0;100,0;0,0;0,0
02010;Allemant;6;Rural à habitat dispersé;173;0,0;0,0;0,0;0,0;0,0;85,8;14,2
02011;Ambleny;5;Bourgs ruraux;1132;0,0;0,0;0,0;0,0;61,8;34,7;3,5
02012;Ambrief;6;Rural à habitat dispersé;68;0,0;0,0;0,0;0,0;0,0;85,3;14,7
02013;Amifontaine;6;Rural à habitat dispersé;414;0,0;0,0;0,0;0,0;0,0;93,1;6,9
02014;Amigny-Rouy;5;Bourgs ruraux;742;0,0;0,0;0,0;0,0;90,5;8,2;1,3
02015;Ancienville;6;Rural à habitat dispersé;80;0,0;0,0;0,0;0,0;0,0;97,5;2,5
02016;Andelain;6;Rural à habitat dispersé;208;0,0;0,0;0,0;0,0;0,0;99,1;0,9
02017;Anguilcourt-le-Sart;6;Rural à habitat dispersé;304;0,0;0,0;0,0;0,0;0,0;92,3;7,7
02018;Anizy-le-Château;5;Bourgs ruraux;1948;0,0;0,0;0,0;0,0;98,4;0,3;1,3
02019;Annois;6;Rural à habitat dispersé;385;0,0;0,0;0,0;0,0;3,8;87,1;9,1
02020;Any-Martin-Rieux;6;Rural à habitat dispersé;464;0,0;0,0;0,0;0,0;0,0;73,1;26,9
02021;Archon;6;Rural à habitat dispersé;83;0,0;0,0;0,0;0,0;0,0;91,1;8,9
02022;Arcy-Sainte-Restitue;6;Rural à habitat dispersé;408;0,0;0,0;0,0;0,0;0,0;77,6;22,4
02023;Armentières-sur-Ourcq;6;Rural à habitat dispersé;108;0,0;0,0;0,0;0,0;0,0;86,4;13,6
02024;Arrancy;7;Rural à habitat très dispersé;54;0,0;0,0;0,0;0,0;0,0;0,0;100,0
02025;Artemps;6;Rural à habitat dispersé;362;0,0;0,0;0,0;0,0;0,0;96,8;3,2
02026;Artonges;7;Rural à habitat très dispersé;196;0,0;0,0;0,0;0,0;0,0;31,1;68,9
02027;Assis-sur-Serre;6;Rural à habitat dispersé;249;0,0;0,0;0,0;0,0;0,0;74,0;26,0
02028;Athies-sous-Laon;5;Bourgs ruraux;2616;0,0;0,0;0,0;0,0;87,0;12,3;0,7
02029;Attilly;6;Rural à habitat dispersé;375;0,0;0,0;0,0;0,0;0,0;78,3;21,7
02030;Aubencheul-aux-Bois;6;Rural à habitat dispersé;296;0,0;0,0;0,0;0,0;0,0;86,8;13,2
02031;Aubenton;6;Rural à habitat dispersé;664;0,0;0,0;0,0;0,0;0,0;83,8;16,2
02032;Aubigny-aux-Kaisnes;6;Rural à habitat dispersé;240;0,0;0,0;0,0;0,0;0,0;88,4;11,6
02033;Aubigny-en-Laonnois;6;Rural à habitat dispersé;108;0,0;0,0;0,0;0,0;0,0;81,2;18,8
02034;Audignicourt;6;Rural à habitat dispersé;103;0,0;0,0;0,0;0,0;0,0;75,2;24,8
02035;Audigny;6;Rural à habitat dispersé;283;0,0;0,0;0,0;0,0;0,0;88,6;11,4
02036;Augy;6;Rural à habitat dispersé;88;0,0;0,0;0,0;0,0;0,0;97,5;2,5
02037;Aulnois-sous-Laon;5;Bourgs ruraux;1398;0,0;0,0;0,0;0,0;78,8;18,9;2,3
02038;Les Autels;7;Rural à habitat très dispersé;74;0,0;0,0;0,0;0,0;0,0;0,0;100,0
02039;Autremencourt;6;Rural à habitat dispersé;177;0,0;0,0;0,0;0,0;0,0;90,2;9,8
02040;Autreppes;6;Rural à habitat dispersé;177;0,0;0,0;0,0;0,0;0,0;65,3;34,7
02041;Autreville;5;Bourgs ruraux;827;0,0;0,0;0,0;0,0;56,5;43,5;0,0
02042;Azy-sur-Marne;6;Rural à habitat dispersé;408;0,0;0,0;0,0;0,0;0,0;99,5;0,5
02043;Bagneux;6;Rural à habitat dispersé;71;0,0;0,0;0,0;0,0;0,0;100,0;0,0
02044;Bancigny;7;Rural à habitat très dispersé;29;0,0;0,0;0,0;0,0;0,0;19,1;81,0
02046;Barenton-Bugny;6;Rural à habitat dispersé;556;0,0;0,0;0,0;0,0;0,0;96,2;3,8
02047;Barenton-Cel;6;Rural à habitat dispersé;130;0,0;0,0;0,0;0,0;0,0;77,1;22,9
02048;Barenton-sur-Serre;6;Rural à habitat dispersé;117;0,0;0,0;0,0;0,0;0,0;98,5;1,5
02049;Barisis-aux-Bois;5;Bourgs ruraux;739;0,0;0,0;0,0;0,0;86,4;0,0;13,6
02050;Barzy-en-Thiérache;6;Rural à habitat dispersé;314;0,0;0,0;0,0;0,0;0,0;52,2;47,8
02051;Barzy-sur-Marne;6;Rural à habitat dispersé;385;0,0;0,0;0,0;0,0;0,0;96,6;3,4
02052;Bassoles-Aulers;6;Rural à habitat dispersé;143;0,0;0,0;0,0;0,0;0,0;78,3;21,7
02053;Baulne-en-Brie;7;Rural à habitat très dispersé;259;0,0;0,0;0,0;0,0;0,0;49,9;50,1
02054;Bazoches-sur-Vesles;6;Rural à habitat dispersé;469;0,0;0,0;0,0;0,0;0,0;96,3;3,7
02055;Beaumé;7;Rural à habitat très dispersé;99;0,0;0,0;0,0;0,0;0,0;0,0;100,0
02056;Beaumont-en-Beine;6;Rural à habitat dispersé;170;0,0;0,0;0,0;0,0;0,0;80,6;19,4
02057;Beaurevoir;5;Bourgs ruraux;1469;0,0;0,0;0,0;0,0;57,8;40,1;2,1
02058;Beaurieux;6;Rural à habitat dispersé;803;0,0;0,0;0,0;0,0;0,0;97,3;2,7
02059;Beautor;4;Ceintures urbaines;2692;0,0;0,0;0,0;87,4;0,0;10,8;1,8
02060;Beauvois-en-Vermandois;6;Rural à habitat dispersé;284;0,0;0,0;0,0;0,0;0,0;98,4;1,6
02061;Becquigny;6;Rural à habitat dispersé;285;0,0;0,0;0,0;0,0;0,0;76,7;23,3
02062;Belleau;6;Rural à habitat dispersé;141;0,0;0,0;0,0;0,0;0,0;54,1;45,9
02063;Bellenglise;6;Rural à habitat dispersé;382;0,0;0,0;0,0;0,0;0,0;99,5;0,5
02064;Belleu;2;Centres urbains intermédiaires;3861;0,0;84,1;0,0;9,0;0,0;6,6;0,4
02065;Bellicourt;5;Bourgs ruraux;634;0,0;0,0;0,0;0,0;82,0;0,0;18,0
02066;Benay;6;Rural à habitat dispersé;212;0,0;0,0;0,0;0,0;0,0;85,4;14,6
02067;Bergues-sur-Sambre;6;Rural à habitat dispersé;217;0,0;0,0;0,0;0,0;0,0;69,4;30,6
02068;Berlancourt;7;Rural à habitat très dispersé;108;0,0;0,0;0,0;0,0;0,0;0,0;100,0
02069;Berlise;7;Rural à habitat très dispersé;121;0,0;0,0;0,0;0,0;0,0;20,6;79,4
02070;Bernot;6;Rural à habitat dispersé;444;0,0;0,0;0,0;0,0;0,0;98,9;1,1
02071;Berny-Rivière;6;Rural à habitat dispersé;636;0,0;0,0;0,0;0,0;0,9;97,7;1,4
02072;Berrieux;6;Rural à habitat dispersé;188;0,0;0,0;0,0;0,0;0,0;90,7;9,3
02073;Berry-au-Bac;6;Rural à habitat dispersé;592;0,0;0,0;0,0;0,0;0,0;96,3;3,7
02074;Bertaucourt-Epourdon;6;Rural à habitat dispersé;615;0,0;0,0;0,0;0,0;0,0;92,7;7,3
02075;Berthenicourt;5;Bourgs ruraux;203;0,0;0,0;0,0;0,0;60,0;40,1;0,0
02076;Bertricourt;6;Rural à habitat dispersé;175;0,0;0,0;0,0;0,0;0,0;100,0;0,0
02077;Berzy-le-Sec;6;Rural à habitat dispersé;401;0,0;0,0;0,0;20,1;0,0;63,1;16,8
02078;Besmé;6;Rural à habitat dispersé;155;0,0;0,0;0,0;0,0;0,0;87,9;12,1
02079;Besmont;7;Rural à habitat très dispersé;161;0,0;0,0;0,0;0,0;0,0;0,0;100,0
02080;Besny-et-Loizy;6;Rural à habitat dispersé;364;0,0;0,0;0,0;0,0;0,0;82,8;17,2
02081;Béthancourt-en-Vaux;6;Rural à habitat dispersé;490;0,0;0,0;0,0;0,0;0,0;94,4;5,6
02082;Beugneux;7;Rural à habitat très dispersé;110;0,0;0,0;0,0;0,0;0,0;0,0;100,0
02083;Beuvardes;6;Rural à habitat dispersé;719;0,0;0,0;0,0;0,0;0,0;95,5;4,5
02084;Bézu-le-Guéry;6;Rural à habitat dispersé;262;0,0;0,0;0,0;0,0;0,0;78,7;21,3
